Date,AGIX,AMT,BRK-B,CAT,COST,GE,GLD,JNJ,MSFT,MU,NEE,NVDA,PLD,SPY,UNH,V,VTRS,XLP,XOM
2023-05-09,,172.78240966796875,324.8699951171875,203.67063903808594,481.1297912597656,79.2441635131836,189.02000427246094,146.44229125976562,299.2496643066406,60.143436431884766,68.7359619140625,28.512495040893555,113.61627197265625,394.4242858886719,459.6612243652344,227.55174255371094,8.449751853942871,70.2081298828125,97.87886047363281
2023-05-10,,175.31808471679688,322.989990234375,203.36529541015625,480.04412841796875,78.09861755371094,188.75,146.9878387451172,304.4256286621094,59.215576171875,69.92731475830078,28.82585906982422,115.56523895263672,396.26715087890625,459.3705749511719,225.61045837402344,8.319623947143555,70.09829711914062,96.6233139038086
2023-05-11,,174.71986389160156,322.6400146484375,200.36973571777344,482.18658447265625,78.0750961303711,187.1300048828125,146.3877410888672,302.28118896484375,60.814659118652344,69.20885467529297,28.51948356628418,113.45387268066406,395.5760498046875,458.1427307128906,225.79617309570312,8.120088577270508,70.3088150024414,94.87451934814453
2023-05-12,,178.82691955566406,322.489990234375,199.9022674560547,484.2809143066406,77.51803588867188,186.80999755859375,146.19677734375,301.169921875,60.13356018066406,70.90042114257812,28.281970977783203,112.93956756591797,395.0577392578125,460.4579772949219,226.1578369140625,8.050686836242676,70.5833740234375,94.86553192138672
2023-05-15,,174.5145263671875,323.5299987792969,201.57179260253906,482.3306579589844,80.02873992919922,187.2100067138672,145.0783233642578,301.6475830078125,63.80554962158203,70.51844024658203,28.893714904785156,113.038818359375,396.4206848144531,456.3616943359375,227.55552673339844,8.128765106201172,70.40948486328125,95.04645538330078
2023-05-16,,170.56813049316406,323.75,197.66989135742188,476.671875,79.34614562988281,184.8699951171875,144.88739013671875,303.87005615234375,62.90728759765625,68.9723892211914,29.153186798095703,109.402587890625,393.7716064453125,449.6689147949219,225.26834106445312,7.937908172607422,69.81458282470703,92.73973083496094
2023-05-17,,173.8895263671875,327.3900146484375,202.3445281982422,475.56707763671875,81.18209838867188,184.22999572753906,144.56915283203125,306.7420654296875,64.0819320678711,68.5176773071289,30.116207122802734,110.71090698242188,398.5515441894531,454.44012451171875,227.399169921875,8.068037986755371,69.77796173095703,94.8203125
2023-05-18,,170.55923461914062,329.760009765625,204.84400939941406,478.5453186035156,81.60578155517578,181.83999633789062,144.1053924560547,311.15753173828125,66.69771575927734,68.29940032958984,31.613134384155273,110.13345336914062,402.390869140625,449.2096252441406,228.3277130126953,8.128765106201172,69.43933868408203,95.67967987060547
2023-05-19,,170.29139709472656,330.3900146484375,204.9012908935547,477.02740478515625,81.80191040039062,183.63999938964844,144.49642944335938,310.9817810058594,67.28997039794922,67.73554992675781,31.199987411499023,111.03573608398438,401.8053894042969,448.8253479003906,228.0442352294922,8.094064712524414,69.48509216308594,96.12293243408203
2023-05-22,,172.73777770996094,329.1300048828125,204.40518188476562,472.5599365234375,82.02944946289062,183.2100067138672,143.71763610839844,313.756103515625,65.37503051757812,67.82649993896484,31.112167358398438,112.09142303466797,401.9686279296875,450.5126037597656,226.06007385253906,8.2155179977417,68.43254852294922,94.95600128173828
2023-05-23,,167.9878387451172,323.1099853515625,202.92649841308594,465.8347473144531,79.7933578491211,183.42999267578125,143.6626739501953,307.97296142578125,65.1578598022461,67.44452667236328,30.625167846679688,111.46881866455078,397.4573059082031,449.406494140625,219.51129150390625,8.118865966796875,67.92918395996094,96.24958801269531
2023-05-24,,163.73793029785156,320.20001220703125,200.054931640625,463.80755615234375,79.22843933105469,181.9499969482422,143.5252685546875,306.5955810546875,65.67115020751953,67.51728820800781,30.4754695892334,109.19507598876953,394.57781982421875,450.70947265625,217.23385620117188,7.934347629547119,67.48986053466797,97.3260498046875
2023-05-25,,162.99688720703125,319.0199890136719,200.32203674316406,467.44879150390625,79.65213775634766,180.1999969482422,141.46388244628906,318.38653564453125,68.71139526367188,66.7442626953125,37.90223693847656,110.06127166748047,397.9948425292969,447.7755126953125,218.33834838867188,7.934347629547119,66.97733306884766,95.58016967773438
2023-05-26,,162.65757751464844,320.6000061035156,202.058349609375,487.345703125,80.60934448242188,180.9199981689453,141.40896606445312,325.19549560546875,72.97561645507812,67.65770721435547,38.86625289916992,112.74107360839844,403.1490783691406,451.3562316894531,219.93157958984375,8.004638671875,67.20614624023438,94.95600128173828
2023-05-30,,162.49688720703125,322.19000244140625,200.24571228027344,488.08551025390625,80.34256744384766,182.0399932861328,141.42724609375,323.55426025390625,70.76451873779297,66.53189849853516,40.02886962890625,112.1635971069336,403.302734375,449.79083251953125,216.6376495361328,8.066145896911621,66.43733215332031,94.1147232055664
2023-05-31,,164.67543029785156,321.0799865722656,196.28662109375,491.4768981933594,79.65998077392578,182.32000732421875,142.05941772460938,320.7994689941406,67.319580078125,67.23668670654297,37.75653076171875,112.3801498413086,401.0662841796875,456.7178649902344,216.04139709472656,8.03978443145752,66.51055145263672,92.43216705322266
2023-06-01,,166.9700164794922,323.1199951171875,199.4539337158203,492.4760437011719,82.12361907958984,183.75999450683594,141.58299255371094,324.892578125,68.19808197021484,66.77903747558594,39.688568115234375,110.65676879882812,404.8768310546875,462.7076416015625,221.38795471191406,8.066145896911621,66.45564270019531,93.49958801269531
2023-06-02,,170.66635131835938,329.4800109863281,216.2062530517578,492.466552734375,83.01021575927734,181.0500030517578,143.80926513671875,327.6474304199219,68.27705383300781,67.59362030029297,39.2464714050293,112.71400451660156,410.73187255859375,468.2848815917969,223.62625122070312,8.197945594787598,67.37089538574219,95.6706314086914
2023-06-05,,168.42535400390625,328.5799865722656,212.23757934570312,497.9043273925781,81.6763916015625,182.13999938964844,145.0460662841797,328.1749572753906,66.89512634277344,67.35565948486328,39.090789794921875,112.45233154296875,409.94476318359375,466.98199462890625,221.65185546875,8.197945594787598,67.1237564086914,95.24546813964844
2023-06-06,,168.844970703125,333.4100036621094,216.25393676757812,495.9924011230469,82.7434310913086,182.33999633789062,144.91781616210938,325.9671630859375,66.6681137084961,67.16344451904297,38.574859619140625,113.53507995605469,410.8374328613281,457.0272216796875,223.0691375732422,8.356104850769043,66.78512573242188,96.0234146118164
2023-06-07,,170.46995544433594,335.4200134277344,224.7159881591797,491.1598815917969,83.22989654541016,180.14999389648438,145.22930908203125,315.90521240234375,66.19429779052734,67.88652038574219,37.40213394165039,115.54719543457031,409.4168395996094,451.92803955078125,220.18568420410156,8.531837463378906,66.56548309326172,98.1763687133789
2023-06-08,,169.657470703125,335.95001220703125,223.66656494140625,499.67205810546875,83.22203826904297,182.52999877929688,146.82342529296875,317.7418212890625,64.47676086425781,68.5546875,38.43512725830078,112.70498657226562,411.89324951171875,459.5206604003906,218.01580810546875,8.36489200592041,67.02310943603516,97.86880493164062
2023-06-09,,167.2289276123047,335.2900085449219,224.2198944091797,496.9724426269531,83.4024887084961,182.0399932861328,146.5943603515625,319.23638916015625,64.5853271484375,67.79499816894531,38.694618225097656,109.45673370361328,412.63226318359375,462.6982421875,218.51431274414062,8.2418794631958,66.91326141357422,97.14513397216797
2023-06-12,,168.35391235351562,333.6000061035156,226.95785522460938,500.5174560546875,83.34757995605469,181.8800048828125,146.4935760498047,324.179443359375,66.57926177978516,67.7126235961914,39.40522766113281,107.93186950683594,416.3756103515625,461.7326965332031,221.0653839111328,8.25944995880127,66.89495086669922,96.26766204833984
2023-06-13,,170.55029296875,336.3900146484375,234.1510772705078,501.5262756347656,83.74772644042969,180.5399932861328,147.26318359375,326.5631103515625,66.99383544921875,68.05127716064453,40.94223403930664,109.4928207397461,419.12078857421875,460.5329284667969,218.35792541503906,8.461544036865234,67.16951751708984,96.28575897216797
2023-06-14,,172.33599853515625,335.8999938964844,232.1286163330078,506.5028991699219,82.14714050292969,180.63999938964844,148.0144500732422,329.5425720214844,68.22769927978516,67.18175506591797,42.91340637207031,110.32292938232422,419.619873046875,431.0530700683594,218.3970184326172,8.575770378112793,67.58138275146484,95.12787628173828
2023-06-15,,174.87445068359375,339.82000732421875,236.27854919433594,508.4051818847656,82.70420837402344,181.91000366210938,150.0024871826172,340.0538330078125,67.93157196044922,68.0604248046875,42.570072174072266,110.61373901367188,424.8221435546875,438.49798583984375,221.0653839111328,8.733931541442871,68.25867462158203,95.78822326660156
2023-06-16,,173.63221740722656,338.30999755859375,233.98887634277344,503.0922546386719,83.39466094970703,181.6300048828125,150.4605712890625,334.417236328125,66.78656005859375,69.18623352050781,42.60898971557617,111.4406967163086,423.3751525878906,431.5330810546875,223.74359130859375,9.041464805603027,68.34103393554688,95.10073852539062
2023-06-20,,171.0757598876953,338.6700134277344,230.0583953857422,499.2973937988281,81.61363220214844,179.75,150.3689727783203,330.2361755371094,66.036376953125,68.42654418945312,43.72282409667969,109.81402587890625,421.1785583496094,441.792236328125,221.35862731933594,8.953597068786621,67.8211669921875,92.92063903808594
2023-06-21,,170.4366455078125,338.6099853515625,230.3732452392578,499.2204895019531,82.42174530029297,179.49000549316406,150.13992309570312,325.8499755859375,64.95056915283203,69.3601303100586,42.961307525634766,109.6777114868164,419.02056884765625,448.719482421875,222.1210174560547,8.883301734924316,68.06082916259766,93.9609375
2023-06-22,,167.81716918945312,336.9599914550781,226.42364501953125,503.6206970214844,82.24128723144531,177.7100067138672,151.73399353027344,331.8577880859375,65.39476776123047,68.76519775390625,42.94134521484375,107.83293914794922,420.5331115722656,450.88427734375,223.23529052734375,8.830583572387695,68.45716857910156,93.44532012939453
2023-06-23,,167.45709228515625,335.25,223.6570281982422,503.8512268066406,81.42532348632812,178.1999969482422,151.60574340820312,327.27618408203125,64.4372787475586,67.88652038574219,42.12693405151367,106.23352813720703,417.3539123535156,448.9548034667969,224.36911010742188,8.575770378112793,68.00552368164062,92.63117218017578
2023-06-26,,169.34747314453125,334.1199951171875,226.0515594482422,502.871337890625,81.95099639892578,178.50999450683594,149.91087341308594,321.004638671875,64.6050796508789,67.99636840820312,40.55299377441406,108.15101623535156,415.648681640625,450.8937072753906,221.19248962402344,8.654850959777832,68.09768676757812,94.34087371826172
2023-06-27,,168.97837829589844,335.3399963378906,229.6195526123047,509.5099792480469,82.31976318359375,177.69000244140625,149.599365234375,326.8365783691406,65.92779541015625,67.6485595703125,41.794586181640625,109.84130096435547,420.20556640625,454.1878967285156,222.208984375,8.654850959777832,68.30047607421875,94.57606506347656
2023-06-28,,172.48001098632812,334.1499938964844,230.7452850341797,511.88299560546875,83.9909439086914,177.27999877929688,149.2970428466797,328.0870056152344,66.20417022705078,67.21836853027344,41.03705978393555,109.59593963623047,420.4175720214844,446.5546875,222.8149871826172,8.54062557220459,67.83961486816406,95.34498596191406
2023-06-29,,173.48818969726562,336.9100036621094,233.00628662109375,510.8166198730469,84.53230285644531,177.08999633789062,150.34144592285156,327.30548095703125,63.49954605102539,66.6417465209961,40.74263000488281,110.41381072998047,422.0745544433594,448.4277038574219,229.0314483642578,8.70757007598877,67.77510070800781,96.52095031738281
2023-06-30,,174.577392578125,341.0,234.73301696777344,517.2440795898438,86.18781280517578,178.27000427246094,151.6424102783203,332.66864013671875,62.29529571533203,67.91397857666016,42.219757080078125,111.4406967163086,427.05535888671875,452.3807678222656,232.12013244628906,8.769078254699707,68.36499786376953,97.01848602294922
2023-07-03,,175.5675506591797,342.0,235.95413208007812,519.799560546875,84.95600128173828,178.47000122070312,149.65435791015625,330.177490234375,63.07509231567383,68.07872772216797,42.330528259277344,112.54937744140625,427.5466613769531,449.7830505371094,232.59906005859375,8.689997673034668,68.89960479736328,97.20846557617188
2023-07-05,,178.55612182617188,341.55999755859375,233.56912231445312,519.8860473632812,85.24628448486328,177.83999633789062,149.1596221923828,330.3338623046875,61.258846282958984,68.60044860839844,42.23472595214844,112.67658996582031,426.91082763671875,443.5146484375,234.0457000732422,8.70757007598877,68.77978515625,96.71092224121094
2023-07-06,,176.4407196044922,341.4599914550781,229.51463317871094,516.2735595703125,84.24201202392578,177.30999755859375,148.05108642578125,333.3817138671875,60.43955993652344,66.83393859863281,42.021141052246094,111.76785278320312,423.56781005859375,441.76397705078125,233.48855590820312,8.646065711975098,68.60464477539062,93.10157012939453
2023-07-07,,176.02664184570312,340.8999938964844,233.90304565429688,504.4373474121094,84.94815826416016,178.63999938964844,145.8981170654297,329.4254150390625,59.979698181152344,65.94612884521484,42.42036056518555,110.85910034179688,422.4984436035156,434.4413757324219,231.1134033203125,8.663636207580566,67.7105712890625,93.31867218017578
2023-07-10,,174.226318359375,341.1300048828125,237.36605834960938,506.32037353515625,86.78546142578125,178.77999877929688,146.13632202148438,324.159912109375,61.78947448730469,65.63493347167969,42.09799575805664,110.69551849365234,423.56781005859375,435.824951171875,232.78480529785156,8.72514533996582,67.69214630126953,94.70270538330078
2023-07-11,,175.17152404785156,343.3699951171875,241.2202606201172,508.8471374511719,87.32723236083984,179.4499969482422,145.330078125,324.78515625,62.8970947265625,66.07427215576172,42.322540283203125,111.97686004638672,426.26531982421875,435.6744079589844,235.120849609375,9.006316184997559,67.79352569580078,95.86060333251953
2023-07-12,,175.91860961914062,345.3500061035156,241.93577575683594,516.8788452148438,87.31153106689453,181.8800048828125,144.82620239257812,329.4057922363281,63.08499526977539,67.24583435058594,43.8166389465332,113.81255340576172,429.695068359375,425.1423034667969,236.743408203125,8.997530937194824,67.9502182006836,96.33099365234375
2023-07-13,,177.18788146972656,343.5400085449219,244.091796875,517.3111572265625,87.37434387207031,182.00999450683594,145.49497985839844,334.7396240234375,63.81681823730469,67.46549987792969,45.887611389160156,115.36652374267578,433.1054992675781,421.424560546875,237.81857299804688,9.041464805603027,68.23595428466797,94.56702423095703
2023-07-14,,174.60440063476562,341.0899963378906,243.86285400390625,525.2374877929688,86.58916473388672,181.42999267578125,146.46612548828125,337.25994873046875,63.371795654296875,66.99869537353516,45.380592346191406,116.09353637695312,432.8357849121094,451.93841552734375,237.6719512939453,8.927236557006836,68.46638488769531,91.31046295166016
2023-07-17,,167.66415405273438,344.25,245.61822509765625,531.2515869140625,87.26441192626953,181.55999755859375,145.73318481445312,337.7386779785156,64.43985748291016,66.50444793701172,46.37065887451172,116.30254364013672,434.338623046875,455.6184997558594,238.48321533203125,8.795437812805176,68.26361083984375,91.7084732055664
2023-07-18,,167.24105834960938,345.3399963378906,251.67616271972656,531.8568725585938,87.20160675048828,183.63999938964844,145.72401428222656,351.1805725097656,64.2222900390625,65.94612884521484,47.40165710449219,112.68570709228516,437.5659484863281,470.6025085449219,235.33587646484375,8.944811820983887,68.18988037109375,91.2923583984375
2023-07-19,,170.22959899902344,342.42999267578125,251.90628051757812,532.3563842773438,86.28294372558594,183.6699981689453,145.4308624267578,346.87255859375,64.2420654296875,65.99189758300781,46.98546600341797,111.57701110839844,438.5390319824219,474.0849914550781,235.97117614746094,9.16447639465332,68.88118743896484,91.92559814453125
2023-07-20,,166.2148895263672,346.6099853515625,250.31475830078125,535.0946044921875,87.34293365478516,182.74000549316406,154.2626190185547,338.8522644042969,63.97504806518555,67.82247161865234,45.431488037109375,112.46759796142578,435.629638671875,474.59320068359375,234.21180725097656,9.199623107910156,69.4710922241211,93.5448226928711
2023-07-21,,166.43089294433594,345.760009765625,247.01673889160156,535.959228515625,86.62842559814453,182.17999267578125,155.9208526611328,335.8239440917969,64.92444610595703,69.469970703125,44.22283935546875,113.99432373046875,435.629638671875,476.7485656738281,233.8501739501953,9.20841121673584,69.71073150634766,93.9790267944336
2023-07-24,,171.77789306640625,349.6300048828125,248.66574096679688,541.7908325195312,86.56562805175781,181.39999389648438,156.73626708984375,337.1329345703125,64.75633239746094,69.10385131835938,44.52526092529297,115.42105865478516,437.5755920410156,478.77215576171875,235.30654907226562,9.331422805786133,69.9780502319336,95.45352935791016
2023-07-25,,168.14120483398438,347.5799865722656,251.24476623535156,543.00146484375,91.99117279052734,182.41000366210938,157.9364013671875,342.8673095703125,64.95411682128906,69.04893493652344,45.59018325805664,115.50284576416016,438.7702331542969,480.88983154296875,233.3028106689453,9.146904945373535,69.95958709716797,95.5982666015625
2023-07-26,,171.01275634765625,349.79998779296875,247.65911865234375,543.9429321289062,90.0753402709961,183.3000030517578,158.23875427246094,329.962646484375,66.63531494140625,68.069580078125,45.36363220214844,117.48392486572266,438.8376770019531,478.1321716308594,231.74868774414062,9.20841121673584,70.04256439208984,95.06454467773438
2023-07-27,,173.93824768066406,349.30999755859375,247.63990783691406,539.7733154296875,90.6249771118164,180.4199981689453,159.12744140625,323.0755920410156,70.28453826904297,67.06275939941406,45.810752868652344,113.53992462158203,435.9282531738281,475.5250244140625,229.14877319335938,9.076610565185547,69.42500305175781,95.36307525634766
2023-07-28,,170.10357666015625,349.80999755859375,249.68199157714844,541.205078125,89.81624603271484,181.86000061035156,159.85116577148438,330.54876708984375,70.41310119628906,66.6783447265625,46.65909957885742,112.36763763427734,440.19610595703125,473.3414001464844,230.42916870117188,9.138115882873535,70.14395141601562,94.22328186035156
2023-07-31,,171.30978393554688,351.9599914550781,254.22634887695312,538.6588134765625,89.69847106933594,182.35000610351562,153.48390197753906,328.1554260253906,70.60100555419922,67.0902328491211,46.63814163208008,113.36727142333984,441.0342102050781,476.59796142578125,232.364501953125,9.25234317779541,69.82135772705078,97.00944519042969
2023-08-01,,172.14695739746094,352.260009765625,276.73736572265625,533.6630859375,88.89759063720703,180.4600067138672,154.72984313964844,328.565673828125,69.97796630859375,66.05596160888672,46.41657257080078,112.84928131103516,439.772216796875,475.0638122558594,234.36819458007812,8.979958534240723,69.44342803955078,96.44859313964844
2023-08-02,,171.58885192871094,351.19000244140625,275.7019348144531,530.6655883789062,87.9161148071289,179.60000610351562,155.6643524169922,319.9300231933594,67.41659545898438,65.81798553466797,44.182926177978516,112.39488220214844,433.65460205078125,475.1202697753906,232.19830322265625,9.16447639465332,69.69229888916016,95.24546813964844
2023-08-03,,167.20506286621094,353.80999755859375,269.8345031738281,535.7958984375,88.22233581542969,179.5399932861328,156.3331298828125,319.1094055175781,68.41543579101562,64.16131591796875,44.428443908691406,112.51301574707031,432.41180419921875,475.17669677734375,233.37123107910156,9.182049751281738,69.49873352050781,96.90089416503906
2023-08-04,,166.32293701171875,349.989990234375,265.03125,530.3676147460938,88.7719497680664,180.19000244140625,154.86727905273438,320.2035217285156,69.13736724853516,63.31011962890625,44.59312438964844,111.0862808227539,430.4560852050781,473.17205810546875,233.5960693359375,9.305063247680664,68.80743408203125,97.1722640991211
2023-08-07,,165.19772338867188,362.5799865722656,270.0262145996094,536.487548828125,90.08320617675781,179.77999877929688,158.58688354492188,322.47967529296875,68.61320495605469,62.825008392333984,45.328697204589844,113.07646179199219,434.2133483886719,480.7110595703125,236.05914306640625,9.665315628051758,69.36968231201172,96.9732666015625
2023-08-08,,166.1788787841797,363.7300109863281,271.215087890625,534.2874755859375,89.15670013427734,178.63999938964844,158.66015625,318.5134582519531,66.90234375,62.88908004760742,44.5771598815918,112.15861511230469,432.32513427734375,476.11798095703125,233.8892822265625,9.79711627960205,68.87196350097656,97.45270538330078
2023-08-09,,168.4202880859375,358.0199890136719,272.7874450683594,537.7271118164062,88.07315063476562,177.7899932861328,158.5593719482422,314.7818603515625,65.96282958984375,63.081298828125,42.47126007080078,111.4134292602539,429.4349365234375,472.58837890625,234.3486785888672,9.893770217895508,68.97334289550781,99.10812377929688
2023-08-10,,168.2762451171875,356.9800109863281,272.1067199707031,539.44677734375,89.17240905761719,177.60000610351562,157.73486328125,315.46563720703125,64.71676635742188,62.50466537475586,42.30559539794922,111.01359558105469,429.589111328125,473.8778991699219,235.18106079101562,9.805903434753418,68.83509063720703,99.61469268798828
2023-08-11,,168.42930603027344,358.3500061035156,273.4489440917969,540.8590087890625,89.98113250732422,177.60000610351562,159.2740020751953,313.59002685546875,63.6585807800293,63.081298828125,40.77555847167969,112.24040985107422,429.33856201171875,478.1415710449219,235.0635223388672,9.97284984588623,68.94571685791016,101.16156768798828
2023-08-14,,168.4652862548828,358.4800109863281,272.79693603515625,539.4275512695312,90.72705078125,177.05999755859375,158.89837646484375,316.5500183105469,67.525390625,62.75178527832031,43.66792678833008,112.21315002441406,431.7085266113281,480.88983154296875,237.8642578125,9.832261085510254,68.60464477539062,101.24298858642578
2023-08-15,,167.1150360107422,354.5,265.9228820800781,536.5836791992188,89.39224243164062,176.58999633789062,158.44032287597656,314.4203796386719,64.60797882080078,61.644290924072266,43.85456466674805,111.49523162841797,426.6796569824219,476.8992004394531,234.85789489746094,9.805903434753418,67.86727142333984,98.64373016357422
2023-08-16,,160.21981811523438,354.1099853515625,263.18096923828125,537.1024780273438,89.17240905761719,175.57000732421875,157.9364013671875,313.65679931640625,63.510250091552734,61.83649826049805,43.40144729614258,110.73188018798828,423.548583984375,473.95318603515625,234.32907104492188,9.841048240661621,67.7105712890625,96.9838638305664
2023-08-17,,158.70751953125,353.19000244140625,263.8136901855469,525.6312255859375,87.12309265136719,175.3000030517578,159.4205780029297,310.21087646484375,62.857547760009766,61.79075622558594,43.259727478027344,109.232421875,420.3211669921875,464.9176025390625,232.4488983154297,9.964061737060547,67.05614471435547,98.86260986328125
2023-08-18,,158.83358764648438,352.55999755859375,262.5002136230469,523.54638671875,87.7747802734375,175.3300018310547,158.0280303955078,309.8193359375,62.88720703125,62.08363723754883,43.21481704711914,110.38654327392578,420.52349853515625,469.1342468261719,233.23231506347656,9.893770217895508,67.30500030517578,100.35832214355469
2023-08-21,,157.5463409423828,352.0899963378906,261.49359130859375,521.8843383789062,87.95537567138672,175.80999755859375,153.3189697265625,315.10565185546875,63.253116607666016,61.39717483520508,46.87567901611328,109.17790222167969,423.2595520019531,468.41888427734375,234.49559020996094,9.88498306274414,66.85334014892578,99.14533996582031
2023-08-22,,158.1854705810547,350.57000732421875,259.04876708984375,517.2344360351562,87.67271423339844,176.10000610351562,152.10049438476562,315.6734924316406,62.70919418334961,61.79989242553711,45.57920837402344,109.97760772705078,422.11309814453125,463.39288330078125,235.58255004882812,9.805903434753418,66.47545623779297,98.5890121459961
2023-08-23,,160.08477783203125,354.260009765625,261.7619934082031,519.6266479492188,89.0938949584961,177.88999938964844,150.73538208007812,320.117919921875,64.46952819824219,62.138553619384766,47.02439880371094,111.84056091308594,426.814453125,460.66339111328125,237.27670288085938,9.770373344421387,66.91786193847656,97.72259521484375
2023-08-24,,159.4636688232422,354.29998779296875,258.1859130859375,511.801025390625,87.18590545654297,177.85000610351562,151.2484588623047,313.2358703613281,62.98609924316406,61.52531814575195,47.0713005065918,110.63191223144531,420.89923095703125,459.4021301269531,234.50535583496094,9.725961685180664,66.3832778930664,96.99297332763672
2023-08-25,,159.80572509765625,355.92999267578125,261.31134033203125,514.0150146484375,87.9161148071289,177.6199951171875,153.41705322265625,316.1824951171875,63.015769958496094,62.2026252746582,45.928524017333984,111.46795654296875,423.8664855957031,460.3622131347656,237.54112243652344,9.74372673034668,66.75196075439453,98.72581481933594
2023-08-28,,160.3818359375,355.54998779296875,263.44940185546875,516.11328125,89.4786148071289,178.1300048828125,151.60836791992188,316.8873291015625,64.58819580078125,62.257530212402344,46.74393844604492,112.68570709228516,426.5543212890625,462.39520263671875,238.77496337890625,9.734845161437988,67.05614471435547,99.5557632446289
2023-08-29,,163.37939453125,358.2900085449219,268.47308349609375,522.447021484375,90.5542984008789,179.8699951171875,151.6268310546875,321.49822998046875,65.94307708740234,62.218841552734375,48.68914794921875,113.68533325195312,432.7201232910156,463.8540954589844,240.253662109375,9.770373344421387,67.2957992553711,100.1485366821289
2023-08-30,,164.08151245117188,361.05999755859375,270.67816162109375,521.9561157226562,89.75342559814453,180.32000732421875,151.09158325195312,321.8702392578125,67.33747863769531,61.83175277709961,49.168212890625,114.23057556152344,434.5024108886719,462.6304931640625,241.12521362304688,9.770373344421387,67.40640258789062,101.12440490722656
2023-08-31,,163.21734619140625,360.20001220703125,269.5277404785156,528.7131958007812,89.87120819091797,180.02000427246094,149.19979858398438,320.8619384765625,69.16703796386719,61.564476013183594,49.259037017822266,112.8674545288086,433.8666076660156,448.5594482421875,240.5866241455078,9.548318862915039,67.06535339355469,101.40715026855469
2023-09-01,,162.74024963378906,362.4599914550781,274.43646240234375,523.8713989257812,89.69847106933594,180.11000061035156,148.0924530029297,321.742919921875,69.61205291748047,61.62899398803711,48.41468048095703,113.22185516357422,434.6758117675781,448.23944091796875,242.9662322998047,9.58384895324707,66.4938735961914,103.5321273803711
2023-09-05,,162.4071807861328,360.4700012207031,270.0070495605469,524.3334350585938,88.63063049316406,178.63999938964844,148.27700805664062,326.530029296875,69.5131607055664,61.011505126953125,48.45360565185547,110.91361999511719,432.79718017578125,452.540771484375,240.253662109375,9.432852745056152,65.92239379882812,103.54124450683594
2023-09-06,,160.23779296875,361.6700134277344,271.2246398925781,526.22021484375,88.47358703613281,177.8300018310547,145.8131103515625,325.8741149902344,69.63182067871094,60.54147720336914,46.97336196899414,110.30476379394531,429.8877258300781,448.8983154296875,241.05670166015625,8.988744735717773,65.84866333007812,104.43502807617188
2023-09-07,,164.3245391845703,361.79998779296875,269.81536865234375,528.0780029296875,87.7747802734375,178.02000427246094,147.67721557617188,322.9666748046875,69.09780883789062,61.057579040527344,46.1548957824707,112.05865478515625,428.56793212890625,456.3055725097656,242.01637268066406,8.882158279418945,66.00537109375,103.92430877685547
2023-09-08,,162.83029174804688,363.1499938964844,270.6302795410156,530.5515747070312,87.7198257446289,178.0800018310547,148.166259765625,327.2348937988281,69.40437316894531,61.592124938964844,45.48713684082031,111.30439758300781,429.21331787109375,454.26470947265625,242.16323852539062,8.979860305786133,66.08831024169922,105.43824768066406
2023-09-11,,162.2812042236328,365.5199890136719,270.40972900390625,537.8575439453125,89.71416473388672,178.41000366210938,150.10418701171875,330.8276672363281,69.25601959228516,62.237247467041016,45.0938720703125,111.01359558105469,432.0361328125,452.9512634277344,242.09469604492188,8.891040802001953,66.65979766845703,104.11582946777344
2023-09-12,,161.30001831054688,367.7799987792969,270.1797180175781,537.866943359375,90.29519653320312,177.49000549316406,150.95315551757812,324.78753662109375,69.53294372558594,62.42158889770508,44.786441802978516,110.85002136230469,429.6661071777344,453.442626953125,242.1730194091797,8.766691207885742,66.08831024169922,107.15284729003906
2023-09-13,,159.28366088867188,367.82000732421875,264.53271484375,538.80078125,89.19595336914062,177.0800018310547,151.3314971923828,328.98724365234375,70.06697082519531,63.066734313964844,45.400306701660156,110.17753601074219,430.1671142578125,453.385986328125,242.6920623779297,8.660102844238281,66.29110717773438,106.19522094726562
2023-09-14,,163.00132751464844,369.5,270.898681640625,543.623291015625,90.8055648803711,177.1699981689453,151.100830078125,331.5716552734375,70.99657440185547,63.85010528564453,45.49612045288086,112.98558807373047,433.876220703125,456.9386901855469,236.4932861328125,8.731160163879395,66.9639663696289,108.09221649169922
2023-09-15,,162.15513610839844,367.8599853515625,267.6294250488281,535.5281372070312,90.679931640625,178.33999633789062,148.98757934570312,323.2701416015625,69.10769653320312,63.26026153564453,43.8182487487793,112.7293472290039,428.64874267578125,459.8677978515625,236.07220458984375,8.677867889404297,66.41091918945312,106.43234252929688
2023-09-18,,161.60604858398438,370.42999267578125,269.3455505371094,541.6499633789062,91.52793884277344,179.38999938964844,149.9288330078125,322.1345520019531,69.72084045410156,62.89162063598633,43.884124755859375,112.31751251220703,428.90008544921875,459.26300048828125,239.5877685546875,8.722278594970703,66.38773345947266,107.28964233398438
2023-09-19,,159.65272521972656,370.4800109863281,268.12799072265625,543.2188110351562,91.24525451660156,179.22000122070312,149.6796875,321.7331848144531,69.92850494384766,62.29256057739258,43.43896484375,111.25592803955078,428.0106201171875,454.1607360839844,238.51055908203125,8.784453392028809,66.22996520996094,107.00692749023438
